product_name,product_description,series,manufacturer,category,tab_category,price,specification,sculptor,cooperation,image1,image2,image3,image4
Nendoroid Phantom Thief Jeanne,"From the anime ""Phantom Thief Jeanne"" comes a Nendoroid of Phantom Thief Jeanne!",Phantom Thief Jeanne,Good Smile Company,Nendoroid,Other Figure,"¥7,500",Painted plastic non-scale articulated figure with stand included. Approximately 100mm in height.,TuZi (GSAS),Nendoron,//images.goodsmile.info/cgm/images/product/20231221/15361/124833/large/3e460951c89e0d09c754aea124eb6008.jpg,//images.goodsmile.info/cgm/images/product/20231221/15361/124834/large/429d220a6e22644014e052e88f0226d7.jpg,//images.goodsmile.info/cgm/images/product/20231221/15361/124835/large/1e7f19a7ffde12dca76314a26f872fb9.jpg,//images.goodsmile.info/cgm/images/product/20231221/15361/124836/large/108bd34b7e2168f8ebefda94af1daafd.jpg
Humanity's Strongest Soldier Levi,"From the anime series ""Attack on Titan"" comes a 1/6 scale figure of humanity's strongest soldier, Levi!
With the cooperation of highly experienced professionals in several fields, Levi's iconic spinning pose as he slashes at his enemies in the middle of battle has been faithfully captured in figure form.",Attack on Titan,PONY CANYON,Other Scale,Other Figure,"¥42,000",Painted plastic 1/6 scale complete product with stand included. Approximately 235mm in height. Optional parts: blades (2 types),"Levi: Sato Vertical, Maneuvering Equipment: Pawretta",AMATERASU,//images.goodsmile.info/cgm/images/product/20231018/15102/122418/large/0d149dc3c13c1c5eb73387207ed35820.jpg,//images.goodsmile.info/cgm/images/product/20231018/15102/122419/large/0e2aec13330f921f2b0713a23b58d57a.jpg,//images.goodsmile.info/cgm/images/product/20231018/15102/122420/large/a995e9dc7e6b6106ef0ee89de6abb6f5.jpg,//images.goodsmile.info/cgm/images/product/20231018/15102/122421/large/dec7cbf3951615614b594400558a1139.jpg
THE GATTAI Cho Gattai Kishi DX Full Power Gridknight,The combination of Gridknight and the 4 assist weapons into Cho Gattai Kishi Full Power Gridknight can be created without extra parts!,GRIDMAN UNIVERSE,Good Smile Company,Action Figure,Other Figure,"¥24,500",Painted action figure. Gridknight Height: Approx. 150mm/Full Power Gridknight Combined Height: Approx. 240mm (to top of head),Astrays,TEAM NAVEL (Unitec),//images.goodsmile.info/cgm/images/product/20230523/14410/115644/large/9e4dbf5a06c4b2fbdb4e6005e933de5d.jpg,//images.goodsmile.info/cgm/images/product/20230523/14410/115645/large/3ff52a9edc39cd4ce93941946460feaf.jpg,//images.goodsmile.info/cgm/images/product/20230523/14410/115646/large/c5971b6c176d4018f1944d9f0288a7b2.jpg,//images.goodsmile.info/cgm/images/product/20230523/14410/115647/large/fc40ec2874f42841c7c513756e84bda4.jpg
figma Thorfinn,"From the anime series ""Vinland Saga"" comes a figma of Thorfinn!
The clothing of the figma is made using real cloth material!",Vinland Saga,Max Factory,figma,Other Figure,"¥13,800","Painted plastic non-scale articulated figure with stand included. / Outfit materials: Cotton, polyester, nylon, rubber / Approximately 145mm in height.",Max Factory (Yamaoka),Masaki Apsy,//images.goodsmile.info/cgm/images/product/20230525/14421/115774/large/d1637d6a3527408f42d308f279154271.jpg,//images.goodsmile.info/cgm/images/product/20230525/14421/115775/large/326687ee6cc6204bfbab8d40d3bb4323.jpg,//images.goodsmile.info/cgm/images/product/20230525/14421/115776/large/7eb8ccc0eed5c7561d5e01733dd94cb0.jpg,//images.goodsmile.info/cgm/images/product/20230525/14421/115777/large/4bb15739a215a973ab8abb1dc377ac7d.jpg
Twin Turbo,"Twin Turbo from ""Umamusume: Pretty Derby"" joins the game's figure lineup at 1/7 scale, striking a bold pose in her signature racewear.",Umamusume: Pretty Derby,Phat!,1/7th Scale,Other Figure,"¥26,800",Painted plastic 1/7 scale complete product with stand included. Approximately 230mm in height (not including stand).,hatioto,Phat!,//images.goodsmile.info/cgm/images/product/20230222/14030/112167/large/c3db306d62968fda75db43faf76c7b6d.jpg,//images.goodsmile.info/cgm/images/product/20230222/14030/112168/large/29d16b766cfcea25059431150381f3a2.jpg,//images.goodsmile.info/cgm/images/product/20230222/14030/112169/large/f790152a01c805bad6da8a5681070b5d.jpg,//images.goodsmile.info/cgm/images/product/20230222/14030/112170/large/fbc6ef71b296c09680d3b735890f9450.jpg
Asuna -Undine- Summer Wedding ver.,"Asuna’s Undine avatar from Sword Art Online, the anime series celebrating its 10th anniversary in 2022, has been transformed into a scale figure wearing her ""Summer Wedding"" outfit!",Sword Art Online,KADOKAWA Corporation,1/7th Scale,Other Figure,"¥19,800",Painted plastic 1/7 scale complete product with stand included. Approximately 260mm in height (including stand).,hatioto,REVOLVE,//images.goodsmile.info/cgm/images/product/20221004/13361/105467/large/87ec683f967eb6f2e2cb7a1f3f3a31d9.jpg,//images.goodsmile.info/cgm/images/product/20221004/13361/105468/large/c42460e93a136115c579173c7f2be221.jpg,//images.goodsmile.info/cgm/images/product/20221004/13361/105469/large/39156d489c558c2012fab046e905dbdd.jpg,//images.goodsmile.info/cgm/images/product/20221004/13361/105470/large/03db25adce9b3c21f69319615178201d.jpg
Girls' Frontline Type 97: Gretel the Witch,"From ""Girls' Frontline"" comes a 1/4 scale figure of Type 97! Type 97's heavy damage appearance from her Gretel the Witch costume package featured in the game's Eclipse Saga collection has been captured in figure form. ",Girls' Frontline,FREEing,1/4th Scale,Other Figure,"¥49,500",Painted plastic 1/4 scale complete product. Approximately 190mm in height.,Norimiki Ujikawa (Dragoncraft),Dragoncraft,//images.goodsmile.info/cgm/images/product/20230727/14743/118983/large/06e43fff6328393a4a33ba4db41873c8.jpg,//images.goodsmile.info/cgm/images/product/20230727/14743/118973/large/dfa373e1ba7fec6e18536a51bacdc4e0.jpg,//images.goodsmile.info/cgm/images/product/20230727/14743/118974/large/d90fce322f97ecd016de091802f36222.jpg,//images.goodsmile.info/cgm/images/product/20230727/14743/118975/large/9da23c1b22d1f389cb7a23aeb90deeb7.jpg
figma Femto: Birth of the Hawk of Darkness ver.,"From ""Berserk: The Golden Age Arc - Memorial Edition"" comes a rerelease of the figma of Griffith after he was reincarnated as a member of the God Hand - Femto!",Berserk: The Golden Age Arc - Memorial Edition,FREEing,figma,Other Figure,"¥23,100",Painted plastic non-scale articulated figure with stand included. Approximately 220mm in height.,MUSHIBUCHI,Max Factory,//images.goodsmile.info/cgm/images/product/20160720/5811/40154/large/66bb15ea03cde2958d6e7a4ceae4e8c3.jpg,//images.goodsmile.info/cgm/images/product/20160720/5811/40155/large/09f0bbfa1eca01d0948a724f7d34ab44.jpg,//images.goodsmile.info/cgm/images/product/20160720/5811/40156/large/06a1c7c393c0c2907b27cf0a951c59c4.jpg,//images.goodsmile.info/cgm/images/product/20160720/5811/40148/large/c710136f74b9298192ac847ba7c39e87.jpg
Chisato Nishikigi,"From the anime series ""Lyoris Recoil"" comes a 1/7 scale figure of Chisato Nishikigi!",Lycoris Recoil,Good Smile Company,1/7th Scale,Other Figure,"¥15,800",Painted plastic 1/7 scale complete product with stand included. Approximately 230mm in height.,Iso+Kesamaru (Moineau),GSC Production Department,//images.goodsmile.info/cgm/images/product/20230214/13974/111587/large/2159706558a4fb8749f037754705e934.jpg,//images.goodsmile.info/cgm/images/product/20230214/13974/111588/large/93796d538872e16ddc7d86b0bc22c46e.jpg,//images.goodsmile.info/cgm/images/product/20230214/13974/111589/large/45c9cd4b753962ff40a3bfdd8e2c00d1.jpg,//images.goodsmile.info/cgm/images/product/20230214/13974/111590/large/8768b0d3e0255fc213a0346e36f3cd59.jpg
Marin Kitagawa: Bunny Ver.,"From the anime series with a sequel in the works, ""My Dress-Up Darling"" comes a new scale figure of Marin Kitagawa! The super stylish Marin has been captured in figure form in an original bunny girl outfit.",My Dress-Up Darling,FREEing,1/4th Scale,Other Figure,"¥39,600",Painted plastic 1/4 scale complete product with stand included. Approximately 450mm in height.,Norimiki Ujikawa (Dragoncraft),Dragoncraft,//images.goodsmile.info/cgm/images/product/20230522/14395/115492/large/0029dc7341540fb4b450a5394ccac8e6.jpg,//images.goodsmile.info/cgm/images/product/20230522/14395/115493/large/aa7fe6bb7e4725691ecdcccb3f8ea588.jpg,//images.goodsmile.info/cgm/images/product/20230522/14395/115494/large/9f0558455856cb799effd58e99da5f53.jpg,//images.goodsmile.info/cgm/images/product/20230522/14395/115495/large/e620dc31d4bf1ab70c519d4a53c0c267.jpg
figma Toge Inumaki,"From the anime series ""Jujutsu Kaisen"" comes a figma of Toge Inumaki!",Jujutsu Kaisen,Good Smile Company,figma,Other Figure,"¥10,900",Painted plastic non-scale articulated figure with stand included. Approximately 145mm in height.,Max Factory (SF345),Masaki Apsy,//images.goodsmile.info/cgm/images/product/20230623/14562/117180/large/eb17aefd50c653f6908f004d70a08aa8.jpg,//images.goodsmile.info/cgm/images/product/20230623/14562/117181/large/3eba6eac0d32235f4a740bdb3d089f95.jpg,//images.goodsmile.info/cgm/images/product/20230623/14562/117182/large/bbd2f12e8bb72e242fb3768d7d1340c6.jpg,//images.goodsmile.info/cgm/images/product/20230623/14562/117183/large/e91cdd8d159f74c36f897949b2d906e7.jpg
Ryomou Shimei: Bunny Ver. 2nd,"From the popular series ""Shin Ikki Tousen"" comes a new bunny figure of Ryomou Shimei! Her strong and beautiful body has been perfectly captured in figure form. Enjoy every element of this charming bunny figure! The figure is an impressive 1/4 scale and features real net tights for a realistic look and feel. Be sure to display her with Kanu Unchou: Bunny Ver. 2nd (sold separately), also available for preorder now!",Shin Ikki Tousen,FREEing,1/4th Scale,Other Figure,"¥39,600",Painted plastic 1/4 scale complete product with stand included. Approximately 320mm in height.,FREEing,Hiroshi (SAKURAZENSEN),//images.goodsmile.info/cgm/images/product/20230116/13797/109923/large/6958e2a03de8d5f6011f89bfa2eb32ac.jpg,//images.goodsmile.info/cgm/images/product/20230116/13797/109924/large/50f500d79c9260991cb0cc937a0f727c.jpg,//images.goodsmile.info/cgm/images/product/20230116/13797/109925/large/c15a6afdf6ceb5470f49591dc2b2f072.jpg,//images.goodsmile.info/cgm/images/product/20230116/13797/109926/large/782fa43615a7078eec2734ab03d1ecab.jpg
Illyasviel von Einzbern: Wedding Bikini Ver.,"From ""Fate/kaleid liner Prisma Illya:
Prisma Phantasm"" comes a new series of scale figures based on a series of Wedding Bikini illustrations! The first figure is Illya! Her veil and pareo have been recreated with translucent parts, and her whole outfit features pearl paintwork. Her flower bouquet has also been carefully painted in detail. Illya's cuteness has been captured in figure form with a somewhat embarrassed pose.",Fate/kaleid liner Prisma Illya: Prisma Phantasm,KADOKAWA Corporation,1/7th Scale,Other Figure,"¥16,500",Painted plastic 1/7 scale complete product with stand included. Approximately 210mm in height.,MIC,MIC,//images.goodsmile.info/cgm/images/product/20200709/9762/71864/large/0344b51cbfd33005470fcdb9338cd01d.jpg,//images.goodsmile.info/cgm/images/product/20200709/9762/71865/large/1fb32cf16586b7f946be8d3ab862964e.jpg,//images.goodsmile.info/cgm/images/product/20200709/9762/71866/large/7111557824ef572fa335186344c5f18b.jpg,//images.goodsmile.info/cgm/images/product/20200709/9762/71867/large/f672d387bf732cfac11c630d6ed0b457.jpg
Hatsune Miku: Bunny Ver. / Art by SanMuYYB,Presenting a new bunny style figure of Hatsune Miku based on a specially drawn illustration by SanMuYYB.,Character Vocal Series 01: Hatsune Miku,FREEing,1/4th Scale,Other Figure,"¥44,000",Painted plastic 1/4 scale complete product. Approximately 300mm in height.,QuailEgg,Hiroshi (SAKURAZENSEN),//images.goodsmile.info/cgm/images/product/20230821/14823/119697/large/ebec9fcde04265ccab40f461c384154b.jpg,//images.goodsmile.info/cgm/images/product/20230821/14823/119698/large/3d2d87818e5b6d1f4e5872f87d1ce60b.jpg,//images.goodsmile.info/cgm/images/product/20230821/14823/119699/large/9ae6d07963339268d1c979ad0a167911.jpg,//images.goodsmile.info/cgm/images/product/20230821/14823/119700/large/2949f9752fa0011ba0faf08b21a442f2.jpg
figma Ruby Rose,"From the anime series ""RWBY: Ice Queendom"" comes a figma of Ruby Rose, the leader of Team RWBY!",RWBY: Ice Queendom,Max Factory,figma,Other Figure,"¥11,800",Painted plastic non-scale articulated figure with stand included. Approximately 130mm in height.,Uniko Enomoto,Masaki Apsy,//images.goodsmile.info/cgm/images/product/20230213/13958/111455/large/f0037f4e91df2d8b135ec1ebcfdb5bf9.jpg,//images.goodsmile.info/cgm/images/product/20230213/13958/111456/large/96ab287778ac4e8e618fe9d373aff974.jpg,//images.goodsmile.info/cgm/images/product/20230213/13958/111457/large/4c60f541a5aa56b528ab0bbe8befe735.jpg,//images.goodsmile.info/cgm/images/product/20230213/13958/111458/large/9d172ffca1f69d8a50a41ca1af471d3b.jpg
Makomo,"From the anime series ""Demon Slayer: Kimetsu no Yaiba"" comes a 1/7 scale figure of Makomo. Makomo, who appeared at Tanjiro's side during his training, has been captured in figure form smiling with her warding mask tipped above her head.",Demon Slayer: Kimetsu no Yaiba,Phat!,1/7th Scale,Other Figure,"¥19,800",Painted plastic 1/7 scale complete product with stand included. Approximately 200m in height.,Mitsuru Saito (Phat!),Phat!,//images.goodsmile.info/cgm/images/product/20230322/14148/113277/large/0844e65cf6692fecb91ab68a3567c325.jpg,//images.goodsmile.info/cgm/images/product/20230322/14148/113278/large/bdba70f0ac4de0ddb41079f3187afdc4.jpg,//images.goodsmile.info/cgm/images/product/20230322/14148/113279/large/012086590551427c46af5afc5bbb76c0.jpg,//images.goodsmile.info/cgm/images/product/20230322/14148/113280/large/84a2aa235867f856b625be4e627474d3.jpg
figma Female Body (Mika) with Mini Skirt Chinese Dress Outfit (Black),"The figma Styles character Mika, now wearing a chic Chinese dress outfit featuring a mini skirt in black!",figma Styles,Max Factory,figma,Other Figure,"¥6,800","Plastic non-scale articulated figure with stand included. / Outfit materials: Nylon, polyester. / Approximately 135mm in height.","Uniko Enomoto, Max Factory (Masanori Kuroda)",Masaki Apsy,//images.goodsmile.info/cgm/images/product/20231013/15077/122138/large/039de794024cec622ef996dd86a998e5.jpg,//images.goodsmile.info/cgm/images/product/20231013/15077/122139/large/e601ff32a3e9850ac05d783c03958a20.jpg,//images.goodsmile.info/cgm/images/product/20231013/15077/122140/large/b8162c0e65c83ea6e7d29958aa0b55c3.jpg,//images.goodsmile.info/cgm/images/product/20231013/15077/122141/large/561979e8b3da7a3fd00e7a8af8781ee1.jpg
figma Mona Lisa by Leonardo da Vinci,"The ""Table Museum"" is a series of figma figures based on famous works of art that almost anyone would recognize! The twelfth figure in the series is the Mona Lisa by Leonardo da Vinci, the most famous and mysterious beauty in the world. Her ""Mona Lisa Smile"", still debated over to this very day, has been faithfully captured in figure form.",The Table Museum,FREEing,figma,Other Figure,"¥14,960",Painted plastic non-scale articulated figure with stand included. Approximately 100mm in height (140mm including frame).,Tatsuya Ishibashi (MIC),Max Factory,//images.goodsmile.info/cgm/images/product/20230327/14177/113572/large/2a507416738a77dd11d8489e510d8dc4.jpg,//images.goodsmile.info/cgm/images/product/20230327/14177/113573/large/133f472b0a5fd97a311e349679f3faad.jpg,//images.goodsmile.info/cgm/images/product/20230327/14177/113574/large/dcc2439cc4427483b0510871ffc5f0bd.jpg,//images.goodsmile.info/cgm/images/product/20230327/14177/113575/large/0ad3b08d59c2532a4b3be2c08e9337df.jpg
Shiroko Sunaookami (Swimsuit),"From the popular game ""Blue Archive"" comes a 1/7 scale figure of Shiroko, the Abydos High School second-year student and member of the Countermeasures Council, wearing her swimsuit!",Blue Archive,Good Smile Company,1/7th Scale,Other Figure,"¥14,500",Painted plastic 1/7 scale complete product with stand included. Approximately 250mm in height.,Masaaki Oka,GSC Production Department,//images.goodsmile.info/cgm/images/product/20230713/14659/118302/large/3b4fb8023894cdf87738c2cc886dd797.jpg,//images.goodsmile.info/cgm/images/product/20230713/14659/118303/large/86bcabaaf1cae35471b0980db50c62d0.jpg,//images.goodsmile.info/cgm/images/product/20230713/14659/118304/large/5764939a06382a0dac9c42fb25a42844.jpg,//images.goodsmile.info/cgm/images/product/20230713/14659/118305/large/8cac73fb50c0717341c149f0c683a951.jpg
